ANO,MES,MUNICIPIO,HOMICIDIO_DOLOSO,HOMICIDIO_CULPOSO_ACIDENTE_TRANSITO,HOMICIDIO_CULPOSO_OUTROS,TENTATIVA_HOMICIDIO,LESAO_CORPORAL_DOLOSA,LESAO_CORPORAL_ACIDENTE_TRANSITO,LESAO_CORPORAL_CULPOSA_OUTRAS,LATROCINIO,ROUBO_VEICULO,ROUBO_BANCO,ROUBO_CARGA,FURTO_OUTROS,FURTO_VEICULO,ROUBO_OUTROS,TOTAL_CRIME
2006,Agosto,Praia Grande,3,3,0,7,137,103,0,0,57,0,0,407,81,216,1014
2006,Setembro,Praia Grande,2,2,0,8,137,82,0,0,56,0,1,413,83,225,1009
2006,Outubro,Praia Grande,6,3,0,11,104,110,0,2,69,0,0,458,111,247,1121
2006,Novembro,Praia Grande,5,3,0,3,94,117,1,0,48,0,1,491,134,274,1171
2006,Dezembro,Praia Grande,6,3,0,6,114,134,2,0,33,0,3,497,134,269,1201
2006,Janeiro,Santos,2,3,0,2,270,83,2,0,10,0,2,697,136,389,1596
2006,Fevereiro,Santos,1,2,0,2,190,81,0,0,23,0,4,699,113,323,1438
2006,Marco,Santos,2,1,0,2,249,94,6,2,24,0,4,917,182,442,1925
2006,Abril,Santos,3,5,0,3,234,88,9,0,34,0,4,752,151,419,1702
2006,Maio,Santos,16,3,0,6,150,72,2,0,24,0,7,770,134,509,1693
2006,Junho,Santos,1,6,1,4,198,93,1,2,21,0,2,669,127,457,1582
2006,Julho,Santos,7,6,0,15,170,51,4,1,21,0,1,630,177,349,1432
2006,Agosto,Santos,4,4,0,6,196,84,2,0,21,0,3,639,190,393,1542
2006,Setembro,Santos,4,4,0,5,169,78,5,0,28,0,2,604,197,324,1420
2006,Outubro,Santos,2,3,0,4,200,70,7,1,13,0,0,652,188,377,1517
2006,Novembro,Santos,2,5,0,4,212,98,3,0,29,2,3,663,189,373,1583
2006,Dezembro,Santos,2,6,0,7,245,76,4,0,24,0,4,693,140,350,1551
2006,Janeiro,São Vicente,3,3,0,2,198,84,4,0,14,0,1,386,64,170,929
2006,Fevereiro,São Vicente,3,6,0,1,152,59,2,0,21,0,0,362,49,184,839
2006,Marco,São Vicente,1,5,0,5,175,57,1,1,26,0,1,399,50,260,981
2006,Abril,São Vicente,3,3,0,0,140,59,5,0,32,0,1,337,44,192,816
2006,Maio,São Vicente,15,4,0,6,116,67,1,0,17,0,1,377,46,227,877
2006,Junho,São Vicente,2,7,0,5,131,57,1,0,23,0,1,388,42,208,865
2006,Julho,São Vicente,0,2,0,4,117,54,4,0,13,0,1,384,56,239,874
2006,Agosto,São Vicente,3,2,0,5,131,73,1,1,14,0,1,401,48,271,951
2006,Setembro,São Vicente,4,2,0,5,126,72,1,2,19,0,2,345,39,239,856
2006,Outubro,São Vicente,2,3,1,6,135,59,0,1,17,0,0,346,59,280,909
2006,Novembro,São Vicente,1,5,0,1,159,64,2,1,13,0,1,358,59,251,915
2006,Dezembro,São Vicente,4,4,0,5,147,73,3,0,18,1,0,421,53,270,999
2007,Janeiro,Bertioga,0,3,0,5,50,20,0,0,6,0,0,171,8,28,291
2007,Fevereiro,Bertioga,0,3,0,1,35,22,0,1,3,0,0,101,5,13,184
2007,Marco,Bertioga,0,2,0,3,26,26,2,0,0,0,0,97,1,20,177
2007,Abril,Bertioga,0,2,0,0,25,13,1,0,0,0,1,119,10,31,202
2007,Maio,Bertioga,1,1,0,0,19,7,0,0,4,0,0,85,7,38,162
2007,Junho,Bertioga,0,2,0,1,19,10,1,0,1,0,0,111,2,24,171
2007,Julho,Bertioga,0,5,0,0,19,13,0,0,1,0,0,105,7,22,172
2007,Agosto,Bertioga,2,2,0,1,23,13,0,0,0,0,0,85,2,23,151
2007,Setembro,Bertioga,0,2,0,0,32,35,1,0,2,0,0,91,3,14,180
2007,Outubro,Bertioga,0,2,0,0,21,15,0,0,1,0,0,84,2,18,143
2007,Novembro,Bertioga,0,1,0,2,38,20,0,0,3,0,0,103,5,13,185
2007,Dezembro,Bertioga,2,0,0,0,41,27,0,0,2,0,0,96,21,9,198
2007,Janeiro,Cubatão,4,4,0,7,56,24,0,0,7,0,0,113,5,50,270
2007,Fevereiro,Cubatão,0,4,0,1,40,41,3,0,7,0,0,88,11,68,263
2007,Marco,Cubatão,2,2,0,5,44,36,1,0,7,0,0,138,12,48,295
2007,Abril,Cubatão,0,5,0,1,48,28,1,0,6,0,1,133,13,62,298
2007,Maio,Cubatão,2,5,0,2,62,38,0,0,2,0,0,122,20,51,304
2007,Junho,Cubatão,2,2,0,3,40,33,0,0,5,0,1,145,13,57,301
2007,Julho,Cubatão,1,1,1,6,33,27,2,0,7,0,0,118,22,36,254
2007,Agosto,Cubatão,2,6,0,1,57,35,0,0,4,0,0,134,16,59,314
2007,Setembro,Cubatão,0,6,0,4,65,42,0,0,4,0,0,150,14,58,343
2007,Outubro,Cubatão,1,4,0,1,56,39,0,0,0,0,0,135,18,60,314
2007,Novembro,Cubatão,3,4,0,3,51,23,0,0,6,0,0,143,9,36,278
2007,Dezembro,Cubatão,0,7,0,1,41,39,1,1,6,0,1,113,14,28,252
2007,Janeiro,Guarujá,3,0,1,4,141,77,0,0,16,0,0,356,27,194,819
2007,Fevereiro,Guarujá,1,3,0,5,111,64,2,0,23,1,0,282,20,210,722
2007,Marco,Guarujá,2,2,1,7,120,50,2,0,10,2,0,380,24,227,827
2007,Abril,Guarujá,3,3,0,6,97,52,2,1,14,0,1,370,17,208,774
2007,Maio,Guarujá,6,2,1,5,85,62,2,1,15,0,1,294,20,159,653
2007,Junho,Guarujá,4,6,1,4,83,42,0,0,12,0,0,246,16,131,545
2007,Julho,Guarujá,2,2,0,5,84,69,4,2,12,0,1,210,13,161,565
2007,Agosto,Guarujá,4,2,0,3,78,44,5,0,17,0,1,240,17,168,579
2007,Setembro,Guarujá,0,3,0,5,92,64,1,0,9,0,0,220,23,145,562
2007,Outubro,Guarujá,2,7,2,2,121,45,5,0,9,0,0,226,14,170,603
2007,Novembro,Guarujá,4,5,0,7,106,51,1,1,14,0,0,210,19,178,596
2007,Dezembro,Guarujá,1,1,0,4,103,53,1,0,13,0,1,294,20,150,641
2007,Janeiro,Itanhaém,4,1,0,1,66,41,3,0,2,0,1,198,19,66,402
2007,Fevereiro,Itanhaém,1,0,0,1,75,29,2,0,5,0,0,182,10,66,371
2007,Marco,Itanhaém,4,0,0,2,69,21,2,0,4,0,0,199,9,63,373
2007,Abril,Itanhaém,2,2,0,5,48,21,0,0,6,0,1,185,9,37,316
2007,Maio,Itanhaém,0,0,0,1,38,22,1,0,2,0,1,204,3,51,323
2007,Junho,Itanhaém,2,1,0,1,43,26,0,0,1,0,1,186,7,64,332
2007,Julho,Itanhaém,1,2,0,2,47,21,0,0,2,0,0,163,13,60,311
2007,Agosto,Itanhaém,2,1,0,2,47,15,0,0,3,0,0,222,10,37,339
2007,Setembro,Itanhaém,1,2,0,0,30,19,0,0,2,0,0,170,12,42,278
2007,Outubro,Itanhaém,4,4,0,3,46,26,1,0,4,0,0,206,12,47,353
2007,Novembro,Itanhaém,0,0,0,1,40,29,0,0,2,0,2,204,7,60,345
2007,Dezembro,Itanhaém,1,1,0,0,43,25,0,0,1,0,0,185,32,63,351
2007,Janeiro,Mongaguá,1,1,0,1,39,31,0,0,1,0,1,113,34,38,260
2007,Fevereiro,Mongaguá,0,3,0,0,37,19,0,0,3,0,0,104,26,35,227
2007,Marco,Mongaguá,0,0,0,4,24,18,2,0,2,0,1,120,5,20,196
2007,Abril,Mongaguá,0,1,0,3,27,16,0,1,2,0,0,125,11,32,218
2007,Maio,Mongaguá,1,1,0,4,18,14,2,0,3,0,0,128,1,32,204
2007,Junho,Mongaguá,1,0,0,1,19,13,0,0,6,0,1,92,5,23,161
2007,Julho,Mongaguá,0,0,0,3,18,7,0,0,2,0,0,76,10,47,163
2007,Agosto,Mongaguá,0,0,0,1,12,4,5,0,3,1,1,84,7,26,144
2007,Setembro,Mongaguá,0,1,0,1,18,21,0,0,1,0,0,107,12,28,189
2007,Outubro,Mongaguá,0,1,0,0,33,16,1,0,2,0,0,106,12,28,199
2007,Novembro,Mongaguá,0,0,1,2,28,13,0,0,3,0,0,95,24,29,195
2007,Dezembro,Mongaguá,0,6,0,1,30,23,0,0,4,0,0,117,31,35,247
2007,Janeiro,Peruíbe,2,0,0,2,40,27,0,0,1,0,0,167,6,40,285
2007,Fevereiro,Peruíbe,0,1,0,0,35,11,0,0,0,0,0,138,6,41,232
2007,Marco,Peruíbe,2,3,0,1,34,12,0,0,1,0,0,181,0,41,275
2007,Abril,Peruíbe,1,1,0,0,38,12,0,0,2,0,0,155,7,41,257
2007,Maio,Peruíbe,0,1,0,0,20,8,0,0,2,0,0,175,4,27,237
2007,Junho,Peruíbe,2,1,0,1,25,11,1,0,2,0,0,134,3,27,207
2007,Julho,Peruíbe,0,0,0,1,20,15,0,0,2,0,0,87,4,26,155
2007,Agosto,Peruíbe,1,0,0,2,17,14,0,0,0,0,0,119,6,22,181
2007,Setembro,Peruíbe,3,0,0,0,36,20,0,0,3,0,0,124,10,39,235
2007,Outubro,Peruíbe,0,0,0,0,41,6,2,0,3,0,0,126,5,19,202
2007,Novembro,Peruíbe,0,1,0,2,26,18,0,0,1,1,0,108,9,37,203
2007,Dezembro,Peruíbe,1,0,0,1,25,18,0,1,0,0,0,135,5,29,215
2007,Janeiro,Praia Grande,3,3,1,7,154,134,1,0,51,0,0,582,165,340,1441
2007,Fevereiro,Praia Grande,4,2,0,0,126,114,2,1,47,0,0,477,152,250,1175
2007,Marco,Praia Grande,3,5,0,5,176,89,4,0,51,0,1,526,88,261,1209
2007,Abril,Praia Grande,0,6,0,7,94,57,2,0,61,0,2,498,103,337,1167
2007,Maio,Praia Grande,2,4,0,4,101,72,1,1,73,0,1,429,85,254,1027
2007,Junho,Praia Grande,5,7,0,0,95,84,3,1,43,0,1,398,58,260,955
2007,Julho,Praia Grande,1,1,0,2,97,82,2,0,42,0,3,391,72,260,953
2007,Agosto,Praia Grande,2,3,0,2,101,99,2,0,35,1,3,350,77,275,950
2007,Setembro,Praia Grande,3,6,0,5,57,72,34,0,34,0,3,360,102,322,998
2007,Outubro,Praia Grande,4,2,0,4,111,129,1,1,18,0,3,422,97,290,1082
2007,Novembro,Praia Grande,5,3,0,2,116,95,2,0,35,0,0,419,91,280,1048
2007,Dezembro,Praia Grande,1,3,1,5,112,154,6,0,34,0,2,438,148,285,1189
2007,Janeiro,Santos,1,2,0,5,222,85,3,1,24,1,3,790,162,327,1626
2007,Fevereiro,Santos,3,2,0,9,163,90,7,0,18,0,2,639,149,352,1434
2007,Marco,Santos,2,6,2,5,193,102,5,0,28,0,2,724,188,352,1609
2007,Abril,Santos,4,3,1,8,216,109,3,0,19,0,2,868,187,372,1792
2007,Maio,Santos,4,2,0,3,210,82,8,1,34,0,3,837,232,415,1831
2007,Junho,Santos,3,5,0,2,197,102,7,0,12,0,3,703,183,338,1555
2007,Julho,Santos,0,6,0,2,151,78,4,0,21,0,0,710,239,309,1520
2007,Agosto,Santos,0,3,0,3,156,95,11,0,23,0,1,754,237,433,1716
2007,Setembro,Santos,1,4,0,4,194,81,3,0,23,1,1,631,204,344,1491
2007,Outubro,Santos,1,6,0,4,172,126,6,0,26,0,2,744,249,387,1723
2007,Novembro,Santos,4,12,0,5,217,75,5,0,21,0,1,731,159,347,1577
2007,Dezembro,Santos,4,0,0,6,167,77,5,0,20,0,0,608,111,307,1305
2007,Janeiro,São Vicente,4,5,0,2,177,89,0,0,11,0,0,398,57,270,1013
2007,Fevereiro,São Vicente,2,0,1,5,154,68,1,0,5,1,0,397,33,197,864
2007,Marco,São Vicente,3,4,1,3,184,87,7,1,19,0,0,392,43,233,977
2007,Abril,São Vicente,0,1,0,5,179,81,0,1,12,0,0,381,44,265,969
2007,Maio,São Vicente,5,4,0,5,127,49,2,0,21,0,1,346,44,205,809
2007,Junho,São Vicente,3,7,0,3,110,52,1,0,15,0,1,350,43,191,776
2007,Julho,São Vicente,0,2,1,0,122,53,0,0,22,0,0,331,66,147,744
2007,Agosto,São Vicente,2,5,0,1,140,74,4,0,19,0,0,376,66,218,905
2007,Setembro,São Vicente,2,5,2,3,153,90,1,0,10,0,1,321,47,230,865
2007,Outubro,São Vicente,4,3,0,5,164,74,2,1,18,0,1,346,58,244,920
2007,Novembro,São Vicente,3,2,0,2,160,59,4,0,7,0,2,286,55,181,761
2007,Dezembro,São Vicente,6,2,0,0,146,76,6,0,14,0,0,339,62,181,832
2008,Janeiro,Bertioga,2,1,0,3,23,26,0,0,1,0,0,102,12,11,181
2008,Fevereiro,Bertioga,0,3,0,0,39,20,1,0,1,0,0,103,10,11,188
2008,Marco,Bertioga,1,2,0,0,37,21,0,0,2,0,0,103,10,22,198
2008,Abril,Bertioga,2,1,0,3,35,12,0,0,5,0,0,65,8,15,146
2008,Maio,Bertioga,0,1,0,0,30,16,0,0,4,0,0,83,1,21,156
2008,Junho,Bertioga,1,0,0,1,31,10,0,0,1,0,0,87,1,13,145
2008,Julho,Bertioga,0,3,0,3,35,12,0,0,1,0,0,82,3,37,176
2008,Agosto,Bertioga,0,1,0,0,22,14,0,0,4,0,0,76,4,21,142
2008,Setembro,Bertioga,0,0,0,0,16,11,0,0,1,0,0,28,5,10,71
2008,Outubro,Bertioga,0,2,0,0,10,6,1,0,9,0,0,22,2,11,63
2008,Novembro,Bertioga,1,1,0,0,16,19,0,0,6,0,0,67,7,24,141
2008,Dezembro,Bertioga,1,2,0,2,31,27,0,0,4,0,0,90,10,21,188
2008,Janeiro,Cubatão,1,4,0,2,48,27,1,0,1,0,2,115,19,36,256
2008,Fevereiro,Cubatão,1,1,0,2,48,27,0,0,5,0,0,84,14,43,225
2008,Marco,Cubatão,2,0,0,4,39,37,1,0,3,0,0,92,14,41,233
2008,Abril,Cubatão,2,2,0,4,46,34,0,1,9,0,1,124,16,50,289
2008,Maio,Cubatão,0,7,0,3,41,32,0,0,6,0,2,112,20,46,269
2008,Junho,Cubatão,0,2,0,2,46,30,2,0,5,0,1,123,11,37,259
2008,Julho,Cubatão,3,2,0,0,37,32,1,0,2,0,0,124,20,60,281
2008,Agosto,Cubatão,2,2,0,1,41,41,1,0,4,0,0,120,18,48,278
2008,Setembro,Cubatão,2,3,0,1,25,22,0,0,9,0,0,72,24,25,183
2008,Outubro,Cubatão,1,5,0,3,18,27,0,0,7,0,0,33,15,28,137
2008,Novembro,Cubatão,3,0,0,2,35,26,1,0,20,0,0,109,27,51,274
2008,Dezembro,Cubatão,1,4,1,2,35,33,0,0,9,0,0,125,22,89,321
2008,Janeiro,Guarujá,6,1,1,3,126,62,4,1,7,0,0,316,36,142,705
2008,Fevereiro,Guarujá,3,3,0,6,105,59,2,0,2,0,0,248,39,156,623
2008,Marco,Guarujá,1,3,0,2,123,43,5,1,6,0,0,217,32,187,620
2008,Abril,Guarujá,5,2,0,4,109,39,3,0,9,0,0,214,24,118,527
2008,Maio,Guarujá,4,5,0,5,74,45,8,0,14,0,0,211,37,123,526
2008,Junho,Guarujá,3,1,0,2,91,43,5,0,8,0,0,220,27,119,519
2008,Julho,Guarujá,2,1,0,2,104,46,3,0,16,0,0,248,28,166,616
2008,Agosto,Guarujá,3,1,0,8,79,46,2,0,10,0,0,166,21,153,489
2008,Setembro,Guarujá,5,3,0,2,46,18,1,0,10,1,0,118,21,57,282
2008,Outubro,Guarujá,5,2,0,2,36,10,0,0,9,0,0,60,9,48,181
2008,Novembro,Guarujá,6,0,0,0,75,38,1,0,19,0,2,158,15,182,496
2008,Dezembro,Guarujá,2,2,0,2,99,53,1,0,11,0,0,230,26,239,665
2008,Janeiro,Itanhaém,4,1,1,2,71,30,0,0,2,0,0,270,21,61,463
2008,Fevereiro,Itanhaém,2,0,0,1,49,28,0,1,0,0,0,209,10,46,346
2008,Marco,Itanhaém,2,0,0,2,44,20,1,0,2,0,1,178,6,68,324
2008,Abril,Itanhaém,1,2,1,2,51,31,1,0,2,0,0,181,13,42,327
2008,Maio,Itanhaém,1,2,0,1,36,28,1,1,3,0,0,168,10,44,295
2008,Junho,Itanhaém,2,5,0,2,34,10,0,0,9,0,0,170,8,17,257
2008,Julho,Itanhaém,2,4,0,1,48,26,0,0,5,0,0,234,8,44,372
2008,Agosto,Itanhaém,4,0,0,2,36,17,0,0,3,0,0,154,5,43,264
2008,Setembro,Itanhaém,4,0,0,0,30,21,0,0,1,0,0,84,11,37,188
2008,Outubro,Itanhaém,1,1,0,1,13,13,0,0,3,0,0,44,10,28,114
2008,Novembro,Itanhaém,1,0,0,6,23,23,1,0,4,0,0,125,12,58,253
2008,Dezembro,Itanhaém,0,0,0,1,46,32,0,0,4,0,1,195,11,61,351
2008,Janeiro,Mongaguá,1,2,0,0,32,34,0,1,1,0,1,139,35,37,283
2008,Fevereiro,Mongaguá,1,3,0,2,27,13,0,0,4,0,1,91,9,26,177
2008,Marco,Mongaguá,0,6,0,1,23,5,3,0,0,0,2,102,5,26,173
2008,Abril,Mongaguá,0,0,0,3,24,7,2,0,2,0,1,90,3,14,146
2008,Maio,Mongaguá,1,0,0,3,30,12,0,0,8,0,1,80,9,22,166
2008,Junho,Mongaguá,1,0,0,2,22,16,0,0,1,0,0,79,4,17,142
2008,Julho,Mongaguá,1,0,0,1,24,21,0,0,7,0,0,131,9,21,215
2008,Agosto,Mongaguá,0,2,0,0,14,11,0,0,1,0,0,80,4,15,127
2008,Setembro,Mongaguá,0,0,0,0,11,7,0,0,2,0,0,59,5,12,96
2008,Outubro,Mongaguá,0,0,0,1,8,7,0,0,8,0,0,21,9,8,62
2008,Novembro,Mongaguá,1,0,0,2,19,9,0,1,5,0,1,76,17,17,148
2008,Dezembro,Mongaguá,0,1,0,1,19,18,2,0,5,0,0,123,24,32,225
2008,Janeiro,Peruíbe,2,3,0,2,36,20,0,0,4,0,0,161,9,27,264
2008,Fevereiro,Peruíbe,0,1,0,1,36,13,0,0,2,0,0,170,12,21,256
2008,Marco,Peruíbe,0,0,0,1,24,16,0,0,0,0,1,107,9,32,190
2008,Abril,Peruíbe,2,2,0,2,21,10,0,0,4,0,0,113,3,19,176
2008,Maio,Peruíbe,0,0,0,0,37,17,0,0,0,0,0,95,5,24,178
2008,Junho,Peruíbe,2,1,0,3,36,12,0,0,2,0,0,117,8,26,207
2008,Julho,Peruíbe,0,1,0,6,30,9,0,0,2,0,0,138,4,29,219
2008,Agosto,Peruíbe,0,1,0,1,28,15,0,0,2,0,0,124,5,35,211
2008,Setembro,Peruíbe,0,0,0,3,20,8,0,0,2,0,0,50,4,16,103
2008,Outubro,Peruíbe,1,1,0,0,13,7,0,1,5,0,0,19,7,16,70
2008,Novembro,Peruíbe,0,1,0,3,26,12,0,1,3,0,0,61,7,30,144
2008,Dezembro,Peruíbe,2,1,0,0,36,24,1,0,6,0,0,129,15,35,249
2008,Janeiro,Praia Grande,2,1,0,3,164,148,1,0,25,0,3,517,129,296,1289
2008,Fevereiro,Praia Grande,1,2,0,3,153,117,3,0,28,0,4,434,88,250,1083
2008,Marco,Praia Grande,3,1,0,0,147,95,2,0,35,0,0,437,106,235,1061
2008,Abril,Praia Grande,3,5,0,1,112,92,1,0,30,0,1,377,78,243,943
2008,Maio,Praia Grande,2,4,0,4,130,99,2,0,32,0,3,411,86,285,1058
2008,Junho,Praia Grande,5,2,0,8,29,103,0,1,26,0,4,338,39,224,779
2008,Julho,Praia Grande,2,5,0,0,116,87,4,0,30,0,3,374,89,273,983
2008,Agosto,Praia Grande,1,1,0,3,103,86,6,0,37,0,1,364,62,201,865
2008,Setembro,Praia Grande,2,7,0,3,69,67,2,0,41,0,1,138,43,107,480
2008,Outubro,Praia Grande,6,1,0,3,38,60,0,0,34,0,2,107,19,51,321
2008,Novembro,Praia Grande,5,4,0,4,73,81,0,0,51,0,5,279,104,218,824
2008,Dezembro,Praia Grande,1,5,1,5,123,123,2,1,67,0,6,412,192,359,1297
2008,Janeiro,Santos,0,6,0,5,215,76,10,0,17,1,0,782,134,364,1610
2008,Fevereiro,Santos,2,1,0,5,174,63,3,0,24,2,0,746,160,321,1501
2008,Marco,Santos,3,4,0,5,169,83,4,0,32,0,1,661,181,316,1459
2008,Abril,Santos,1,2,0,4,159,59,2,0,27,1,0,713,190,300,1458
2008,Maio,Santos,0,2,0,1,145,83,0,0,27,0,3,640,199,244,1344
2008,Junho,Santos,0,7,0,3,150,68,1,0,29,0,2,632,193,232,1317
2008,Julho,Santos,3,5,1,2,149,64,5,0,26,0,0,507,198,273,1233
2008,Agosto,Santos,0,9,1,1,162,66,5,0,28,0,1,607,174,308,1362
2008,Setembro,Santos,2,5,0,2,71,30,1,0,27,0,1,270,115,114,638
2008,Outubro,Santos,0,2,0,5,23,13,1,1,33,0,2,23,18,35,156
2008,Novembro,Santos,3,4,1,7,102,41,1,0,33,1,0,402,178,252,1025
2008,Dezembro,Santos,2,8,1,8,150,74,2,0,33,0,0,631,211,447,1567
2008,Janeiro,São Vicente,4,3,1,8,184,73,4,2,17,0,0,356,58,190,900
2008,Fevereiro,São Vicente,5,5,2,1,147,45,4,0,7,0,0,327,74,237,854
2008,Marco,São Vicente,3,4,0,3,127,51,2,0,15,0,1,326,57,246,835
2008,Abril,São Vicente,0,3,0,3,185,65,4,1,18,0,2,402,51,284,1018
2008,Maio,São Vicente,4,4,0,1,126,62,1,0,12,0,1,348,52,292,903
2008,Junho,São Vicente,0,2,0,2,100,60,3,1,19,0,1,358,63,227,836
2008,Julho,São Vicente,5,2,0,2,131,60,2,1,14,0,1,296,62,204,780
2008,Agosto,São Vicente,6,4,0,6,88,53,0,0,18,0,0,349,53,249,826
2008,Setembro,São Vicente,0,2,0,6,67,37,18,0,24,0,2,168,48,106,478
2008,Outubro,São Vicente,4,4,0,2,81,34,4,0,28,0,0,75,32,70,334
2008,Novembro,São Vicente,1,4,0,3,105,39,4,0,26,0,1,230,50,257,720
2008,Dezembro,São Vicente,3,3,0,3,142,76,2,0,35,0,2,317,47,289,919
2009,Janeiro,Bertioga,0,4,0,0,33,38,1,0,2,0,0,88,10,18,194
2009,Fevereiro,Bertioga,0,0,0,0,25,19,1,0,3,0,0,90,12,22,172
2009,Marco,Bertioga,0,4,0,1,24,15,1,0,7,0,0,91,5,31,179
2009,Abril,Bertioga,1,2,0,2,28,13,0,0,2,0,0,102,5,23,178
2009,Maio,Bertioga,1,3,0,2,24,16,0,0,2,0,0,70,7,35,160
2009,Junho,Bertioga,0,2,0,0,29,12,0,0,3,0,0,77,2,28,153
2009,Julho,Bertioga,1,4,0,0,23,8,0,0,3,0,0,97,7,39,182
2009,Agosto,Bertioga,0,0,0,0,17,13,0,0,4,0,0,73,3,23,133
2009,Setembro,Bertioga,0,2,0,0,20,11,0,0,2,0,0,76,4,17,132
2009,Outubro,Bertioga,0,1,0,2,22,11,0,0,1,0,0,72,2,21,132
2009,Novembro,Bertioga,0,2,0,3,32,18,0,1,2,0,0,93,3,13,167
2009,Dezembro,Bertioga,1,1,0,3,34,19,0,0,2,0,0,99,2,24,185
2009,Janeiro,Cubatão,2,2,0,2,36,36,1,0,17,0,1,126,30,66,319
2009,Fevereiro,Cubatão,5,2,1,5,37,18,2,0,8,0,4,103,30,60,275
2009,Marco,Cubatão,0,2,1,3,53,21,3,0,12,0,0,128,23,73,319
2009,Abril,Cubatão,4,5,0,4,37,25,2,0,16,0,0,119,34,54,300
2009,Maio,Cubatão,3,2,1,1,38,22,1,0,20,0,0,126,25,89,328
2009,Junho,Cubatão,3,7,0,1,48,27,1,0,19,0,0,101,20,73,300
2009,Julho,Cubatão,3,4,0,1,43,20,2,0,19,0,0,131,22,75,320
2009,Agosto,Cubatão,3,2,0,1,50,16,1,0,22,0,0,109,26,60,290
2009,Setembro,Cubatão,3,5,0,4,55,15,3,0,26,0,1,130,17,69,328
2009,Outubro,Cubatão,2,1,0,8,32,25,0,0,31,0,0,96,8,91,294
2009,Novembro,Cubatão,2,1,0,2,42,16,1,0,12,0,1,89,14,72,252
2009,Dezembro,Cubatão,1,2,0,3,36,19,2,0,14,0,1,118,19,80,295
2009,Janeiro,Guarujá,3,1,0,2,118,59,3,0,19,0,1,224,40,295,765
2009,Fevereiro,Guarujá,4,0,0,4,91,53,2,0,21,0,0,198,24,244,641
2009,Marco,Guarujá,3,4,0,4,138,41,7,1,12,0,0,304,27,209,750
2009,Abril,Guarujá,6,1,0,3,73,41,0,0,16,0,2,193,49,184,568
2009,Maio,Guarujá,1,0,0,3,74,40,0,0,10,0,0,220,36,189,573
2009,Junho,Guarujá,6,4,0,3,67,34,2,0,10,0,1,211,25,187,550
2009,Julho,Guarujá,7,1,0,1,50,53,1,1,7,0,1,169,20,184,495
2009,Agosto,Guarujá,3,0,0,4,61,40,1,0,20,1,0,144,11,160,445
2009,Setembro,Guarujá,3,1,0,0,97,47,1,0,10,0,0,194,21,161,535
2009,Outubro,Guarujá,4,1,0,6,112,58,1,0,14,1,0,196,24,198,615
2009,Novembro,Guarujá,8,3,0,2,126,53,2,0,9,0,0,241,23,201,668
2009,Dezembro,Guarujá,5,4,0,5,90,69,3,0,18,0,1,220,24,245,684
2009,Janeiro,Itanhaém,1,0,0,1,55,48,0,0,6,0,0,205,18,54,388
2009,Fevereiro,Itanhaém,2,0,0,3,45,26,0,1,4,0,0,179,18,50,328
2009,Marco,Itanhaém,2,1,0,1,52,19,0,0,4,0,0,230,10,63,382
2009,Abril,Itanhaém,1,1,0,2,44,28,0,0,3,0,0,264,19,50,412
2009,Maio,Itanhaém,2,1,1,2,42,17,0,0,2,0,0,185,2,46,300
2009,Junho,Itanhaém,1,1,1,0,46,20,3,0,3,0,0,158,17,55,305
2009,Julho,Itanhaém,2,0,0,1,36,20,0,0,3,0,0,157,23,46,288
2009,Agosto,Itanhaém,4,3,0,0,32,21,0,1,2,0,0,135,7,55,260
2009,Setembro,Itanhaém,0,1,0,1,44,23,0,0,2,0,0,184,8,45,308
2009,Outubro,Itanhaém,2,0,0,2,40,20,0,0,4,0,1,171,12,41,293
2009,Novembro,Itanhaém,1,1,1,0,47,18,0,0,1,0,0,157,12,45,283
2009,Dezembro,Itanhaém,2,1,0,1,41,29,1,0,0,0,1,207,16,35,334
2009,Janeiro,Mongaguá,0,1,0,3,22,18,1,0,6,0,0,108,15,36,210
2009,Fevereiro,Mongaguá,2,0,0,3,30,22,1,0,1,0,1,106,19,36,221
2009,Marco,Mongaguá,1,0,0,1,38,8,1,0,0,0,0,128,12,47,236
2009,Abril,Mongaguá,0,1,0,1,12,20,1,0,3,0,1,83,11,26,159
2009,Maio,Mongaguá,0,0,0,0,23,9,0,0,0,0,1,119,5,33,190
2009,Junho,Mongaguá,0,1,0,1,18,8,0,0,0,0,1,89,1,25,144
2009,Julho,Mongaguá,2,0,0,1,15,12,0,1,0,0,0,82,6,40,159
2009,Agosto,Mongaguá,0,1,0,0,18,14,0,0,5,0,0,98,10,29,175
2009,Setembro,Mongaguá,0,0,0,1,10,18,0,0,2,0,0,88,12,30,161
2009,Outubro,Mongaguá,2,2,0,1,8,14,0,0,6,0,0,88,12,29,162
2009,Novembro,Mongaguá,0,4,0,2,27,18,2,0,2,0,0,114,23,19,211
2009,Dezembro,Mongaguá,1,1,0,0,27,24,2,0,8,0,0,95,13,48,219
2009,Janeiro,Peruíbe,0,0,0,0,43,30,0,0,4,0,0,138,24,50,289
2009,Fevereiro,Peruíbe,1,0,0,2,36,14,0,0,5,0,0,104,16,34,212
2009,Marco,Peruíbe,2,1,0,0,36,19,1,0,3,0,0,155,8,36,261
2009,Abril,Peruíbe,0,0,0,0,28,14,0,0,3,0,0,104,5,40,194
2009,Maio,Peruíbe,0,0,0,2,32,9,1,0,3,0,0,140,5,41,233
